t_us,p_cmd,p_act,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
49604555,0.000,-0.132,0.0000,-0.0435,0.0000,-0.0423,0.000,32.41,32.0,3,2048
49605560,0.000,-0.110,0.0000,0.0374,0.0000,-0.0049,0.000,32.41,32.0,3,2048
49606625,0.000,-0.132,0.0000,-0.0084,0.0000,0.0225,0.000,32.41,32.0,3,2048
49607624,0.000,-0.110,0.0000,0.1045,0.0000,-0.0060,0.000,32.41,32.0,3,2048
49608906,0.000,-0.110,0.0000,0.0114,0.0000,0.0214,0.000,32.41,32.0,3,2048
49609589,0.000,-0.132,0.0000,-0.1045,0.0000,-0.0324,0.000,32.41,32.0,3,2048
49610590,0.000,-0.110,0.0000,0.1122,0.0000,-0.0159,0.000,32.41,32.0,3,2048
49611975,0.000,-0.132,0.0000,-0.2113,0.0000,0.0214,0.000,32.41,32.0,3,2048
49612558,0.000,-0.132,0.0000,0.0221,0.0000,-0.0038,0.000,32.41,32.0,3,2048
49613878,0.000,-0.132,0.0000,-0.0481,0.0000,-0.0093,0.000,32.41,32.0,3,2048
49614623,0.000,-0.110,0.0000,-0.0084,0.0000,-0.0368,0.000,32.41,32.0,3,2048
49615911,0.000,-0.110,0.0000,0.0130,0.0000,0.0280,0.000,32.41,32.0,3,2048
49616588,0.000,-0.132,0.0000,-0.1076,0.0000,-0.0192,0.000,32.41,32.0,3,2048
49617587,0.000,-0.132,0.0000,0.0130,0.0000,-0.0148,0.000,32.41,32.0,3,2048
49618904,0.000,-0.110,0.0000,-0.0221,0.0000,-0.0104,0.000,32.41,32.0,3,2048
49619586,0.000,-0.110,0.0000,0.0572,0.0000,0.0390,0.000,32.41,32.0,3,2048
49620587,0.000,-0.132,0.0000,-0.1320,0.0000,-0.0104,0.000,32.41,32.0,3,2048
49621582,0.000,-0.110,0.0000,-0.0786,0.0000,0.0071,0.000,32.41,32.0,3,2048
49622582,0.000,-0.110,0.0000,-0.0145,0.0000,-0.0335,0.000,32.41,32.0,3,2048
49623916,0.000,-0.110,0.0000,-0.0999,0.0000,0.0115,0.000,32.41,32.0,3,2048
49624559,0.000,-0.110,0.0000,-0.0465,0.0000,-0.0038,0.000,32.41,32.0,3,2048
49625560,0.000,-0.110,0.0000,0.0221,0.0000,-0.0214,0.000,32.41,32.0,3,2048
49626606,0.000,-0.132,0.0000,0.0694,0.0000,0.0280,0.000,32.41,32.0,3,2048
49627602,0.000,-0.110,0.0000,0.0679,0.0000,0.0423,0.000,32.41,32.0,3,2048
49628927,0.000,-0.132,0.0000,0.0023,0.0000,-0.0269,0.000,32.41,32.0,3,2048
49629558,0.000,-0.110,0.0000,-0.0374,0.0000,0.0258,0.000,32.41,32.0,3,2048
49630621,0.000,-0.132,0.0000,-0.0603,0.0000,-0.0170,0.000,32.41,32.0,3,2048
49631870,0.000,-0.132,0.0000,0.0496,0.0000,-0.0049,0.000,32.41,32.0,3,2048
49632572,0.000,-0.132,0.0000,-0.0984,0.0000,0.0170,0.000,32.41,32.0,3,2048
49633883,0.000,-0.132,0.0000,-0.0938,0.0000,0.0269,0.000,32.41,32.0,3,2048
49634611,0.000,-0.110,0.0000,0.0847,0.0000,-0.0214,0.000,32.41,32.0,3,2048
49635890,0.000,-0.110,0.0000,0.1030,0.0000,0.0203,0.000,32.41,32.0,3,2048
49636572,0.000,-0.110,0.0000,0.0053,0.0000,-0.0137,0.000,32.41,32.0,3,2048
49637560,0.000,-0.110,0.0000,0.0008,0.0000,0.0060,0.000,32.41,32.0,3,2048
49638928,0.000,-0.132,0.0000,-0.0587,0.0000,0.0225,0.000,32.41,32.0,3,2048
49639561,0.000,-0.132,0.0000,0.0801,0.0000,-0.0016,0.000,32.41,32.0,3,2048
49640577,0.000,-0.110,0.0000,0.0313,0.0000,-0.0082,0.000,32.41,32.0,3,2048
49641555,0.000,-0.132,0.0000,0.0389,0.0000,-0.0324,0.000,32.41,32.0,3,2048
49642608,0.000,-0.110,0.0000,0.0603,0.0000,0.0379,0.000,32.41,32.0,3,2048
49643883,0.000,-0.132,0.0000,-0.1717,0.0000,-0.0038,0.000,32.41,32.0,3,2048
49644576,0.000,-0.110,0.0000,0.0206,0.0000,-0.0159,0.000,32.41,32.0,3,2048
49645560,0.000,-0.132,0.0000,-0.0420,0.0000,-0.0049,0.000,32.41,32.0,3,2048
49646608,0.000,-0.132,0.0000,-0.0755,0.0000,-0.0093,0.000,32.41,32.0,3,2048
49647559,0.000,-0.110,0.0000,0.0603,0.0000,-0.0159,0.000,32.41,32.0,3,2048
49648897,0.000,-0.132,0.0000,-0.0038,0.0000,0.0379,0.000,32.41,32.0,3,2048
49649558,0.000,-0.110,0.0000,0.0053,0.0000,-0.0082,0.000,32.41,32.0,3,2048
49650613,0.000,-0.110,0.0000,0.1076,0.0000,0.0038,0.000,32.41,32.0,3,2048
49651874,0.000,-0.110,0.0000,-0.0374,0.0000,-0.0335,0.000,32.41,32.0,3,2048
49652679,0.000,-0.110,0.0000,0.0023,0.0000,-0.0126,0.000,32.41,32.0,3,2048
49653885,0.000,-0.132,0.0000,-0.0511,0.0000,-0.0093,0.000,32.41,32.0,3,2048
49654556,0.000,-0.110,0.0000,0.0389,0.0000,-0.0027,0.000,32.41,32.0,3,2048
49655884,0.000,-0.110,0.0000,0.0801,0.0000,0.0203,0.000,32.41,32.0,3,2048
49656556,0.000,-0.110,0.0000,-0.1137,0.0000,0.0005,0.000,32.41,32.0,3,2048
49657624,0.000,-0.110,0.0000,0.0374,0.0000,0.0005,0.000,32.41,32.0,3,2048
49658907,0.000,-0.110,0.0000,-0.0328,0.0000,-0.0038,0.000,32.41,32.0,3,2048
49659627,0.000,-0.110,0.0000,0.0755,0.0000,0.0115,0.000,32.41,32.0,3,2048
49660588,0.000,-0.110,0.0000,-0.0420,0.0000,0.0280,0.000,32.41,32.0,3,2048
49661586,0.000,-0.110,0.0000,0.0771,0.0000,-0.0137,0.000,32.41,32.0,3,2048
49662586,0.000,-0.132,0.0000,-0.0267,0.0000,-0.0115,0.000,32.41,32.0,3,2048
49663968,0.000,-0.132,0.0000,0.0069,0.0000,0.0027,0.000,32.41,32.0,3,2048
49664560,0.000,-0.132,0.0000,-0.0191,0.0000,0.0423,0.000,32.41,32.0,3,2048
49665592,0.000,-0.132,0.0000,-0.0145,0.0000,-0.0489,0.000,32.41,32.0,3,2048
49666609,0.000,-0.110,0.0000,0.0053,0.0000,0.0104,0.000,32.41,32.0,3,2048
49667583,0.000,-0.110,0.0000,-0.0832,0.0000,0.0049,0.000,32.41,32.0,3,2048
49668902,0.000,-0.110,0.0000,0.0343,0.0000,0.0016,0.000,32.41,32.0,3,2048
49669588,0.000,-0.110,0.0000,-0.0450,0.0000,0.0137,0.000,32.41,32.0,3,2048
49670587,0.000,-0.110,0.0000,0.1106,0.0000,0.0192,0.000,32.41,32.0,3,2048
49671901,0.000,-0.132,0.0000,-0.0496,0.0000,-0.0269,0.000,32.41,32.0,3,2048
49672583,0.000,-0.110,0.0000,-0.0053,0.0000,-0.0104,0.000,32.41,32.0,3,2048
49673903,0.000,-0.110,0.0000,-0.0206,0.0000,-0.0115,0.000,32.41,32.0,3,2048
49674588,0.000,-0.110,0.0000,-0.0374,0.0000,0.0115,0.000,32.41,32.0,3,2048
49675918,0.000,-0.110,0.0000,-0.0465,0.0000,0.0016,0.000,32.41,32.0,3,2048
49676557,0.000,-0.110,0.0000,-0.0465,0.0000,0.0049,0.000,32.41,32.0,3,2048
49677576,0.000,-0.110,0.0000,0.0114,0.0000,-0.0159,0.000,32.41,32.0,3,2048
49678927,0.000,-0.110,0.0000,0.0282,0.0000,0.0236,0.000,32.41,32.0,3,2048
49679610,0.000,-0.110,0.0000,0.0237,0.0000,-0.0093,0.000,32.41,32.0,3,2048
49680615,0.000,-0.132,0.0000,-0.1030,0.0000,-0.0060,0.000,32.41,32.0,3,2048
49681558,0.000,-0.132,0.0000,0.0099,0.0000,0.0181,0.000,32.41,32.0,3,2048
49682614,0.000,-0.132,0.0000,-0.0221,0.0000,0.0049,0.000,32.41,32.0,3,2048
49683884,0.000,-0.132,0.0000,-0.0603,0.0000,-0.0401,0.000,32.41,32.0,3,2048
49684575,0.000,-0.110,0.0000,-0.0160,0.0000,-0.0126,0.000,32.41,32.0,3,2048
49685560,0.000,-0.110,0.0000,0.0511,0.0000,-0.0203,0.000,32.41,32.0,3,2048
49686608,0.000,-0.110,0.0000,-0.0145,0.0000,0.0115,0.000,32.41,32.0,3,2048
49687556,0.000,-0.132,0.0000,-0.0252,0.0000,-0.0126,0.000,32.41,32.0,3,2048
49688901,0.000,-0.132,0.0000,-0.0572,0.0000,-0.0192,0.000,32.41,32.0,3,2048
49689557,0.000,-0.132,0.0000,-0.0099,0.0000,-0.0203,0.000,32.41,32.0,3,2048
49690613,0.000,-0.132,0.0000,0.0725,0.0000,-0.0115,0.000,32.41,32.0,3,2048
49691870,0.000,-0.110,0.0000,0.0328,0.0000,0.0093,0.000,32.41,32.0,3,2048
49692574,0.000,-0.110,0.0000,0.0114,0.0000,0.0159,0.000,32.41,32.0,3,2048
49693883,0.000,-0.110,0.0000,0.0786,0.0000,0.0148,0.000,32.41,32.0,3,2048
49694610,0.000,-0.110,0.0000,0.0984,0.0000,0.0236,0.000,32.41,32.0,3,2048
49695887,0.000,-0.132,0.0000,-0.1213,0.0000,0.0093,0.000,32.41,32.0,3,2048
49696572,0.000,-0.110,0.0000,0.0389,0.0000,-0.0280,0.000,32.41,32.0,3,2048
49697560,0.000,-0.132,0.0000,0.0053,0.0000,0.0104,0.000,32.41,32.0,3,2048
49698926,0.000,-0.132,0.0000,-0.0771,0.0000,-0.0104,0.000,32.41,32.0,3,2048
49699563,0.000,-0.110,0.0000,0.0420,0.0000,-0.0060,0.000,32.41,32.0,3,2048
49700578,0.000,-0.110,0.0000,0.0130,0.0000,-0.0104,0.000,32.41,32.0,3,2048
49701555,0.000,-0.110,0.0000,0.0435,0.0000,0.0357,0.000,32.41,32.0,3,2048
49702681,0.000,-0.132,0.0000,0.0008,0.0000,0.0181,0.000,32.41,32.0,3,2048
49703887,0.000,-0.110,0.0000,-0.0603,0.0000,-0.0214,0.000,32.41,32.0,3,2048
49704555,0.000,-0.110,0.0000,-0.0084,0.0000,-0.0005,0.000,32.41,32.0,3,2048
49705560,0.000,-0.132,0.0000,-0.1076,0.0000,-0.0049,0.000,32.41,32.0,3,2048
49706555,0.000,-0.110,0.0000,0.0572,0.0000,-0.0016,0.000,32.41,32.0,3,2048
49707622,0.000,-0.132,0.0000,-0.2785,0.0000,0.0016,0.000,32.41,32.0,3,2048
49708940,0.000,-0.132,0.0000,0.0221,0.0000,-0.0159,0.000,32.41,32.0,3,2048
49709590,0.000,-0.110,0.0000,0.0786,0.0000,0.0225,0.000,32.41,32.0,3,2048
49710590,0.000,-0.110,0.0000,-0.1030,0.0000,0.0401,0.000,32.41,32.0,3,2048
49711902,0.000,-0.132,0.0000,-0.0145,0.0000,-0.0313,0.000,32.41,32.0,3,2048
49712657,0.000,-0.110,0.0000,0.0710,0.0000,-0.0071,0.000,32.41,32.0,3,2048
49713883,0.000,-0.110,0.0000,0.0160,0.0000,-0.0148,0.000,32.41,32.0,3,2048
49714555,0.000,-0.110,0.0000,0.0435,0.0000,0.0192,0.000,32.41,32.0,3,2048
49715945,0.000,-0.110,0.0000,-0.0969,0.0000,-0.0258,0.000,32.41,32.0,3,2048
49716591,0.000,-0.110,0.0000,-0.0252,0.0000,-0.0225,0.000,32.41,32.0,3,2048
49717590,0.000,-0.110,0.0000,0.0664,0.0000,0.0434,0.000,32.41,32.0,3,2048
49718902,0.000,-0.110,0.0000,0.0008,0.0000,0.0214,0.000,32.41,32.0,3,2048
49719588,0.000,-0.110,0.0000,0.0648,0.0000,-0.0005,0.000,32.41,32.0,3,2048
49720587,0.000,-0.110,0.0000,-0.0313,0.0000,-0.0060,0.000,32.41,32.0,3,2048
49721582,0.000,-0.110,0.0000,0.0252,0.0000,0.0291,0.000,32.41,32.0,3,2048
49722582,0.000,-0.132,0.0000,-0.0694,0.0000,-0.0236,0.000,32.41,32.0,3,2048
49723901,0.000,-0.132,0.0000,-0.0572,0.0000,-0.0016,0.000,32.41,32.0,3,2048
49724601,0.000,-0.110,0.0000,0.0694,0.0000,0.0049,0.000,32.41,32.0,3,2048
49725561,0.000,-0.110,0.0000,0.0465,0.0000,0.0148,0.000,32.41,32.0,3,2048
49726554,0.000,-0.132,0.0000,-0.0328,0.0000,0.0060,0.000,32.41,32.0,3,2048
49727604,0.000,-0.132,0.0000,0.0145,0.0000,0.0170,0.000,32.41,32.0,3,2048
49728925,0.000,-0.132,0.0000,0.0481,0.0000,-0.0170,0.000,32.41,32.0,3,2048
49729609,0.000,-0.132,0.0000,-0.0862,0.0000,0.0049,0.000,32.41,32.0,3,2048
49730609,0.000,-0.110,0.0000,0.1091,0.0000,-0.0093,0.000,32.41,32.0,3,2048
49731874,0.000,-0.132,0.0000,-0.0481,0.0000,0.0192,0.000,32.41,32.0,3,2048
49732614,0.000,-0.132,0.0000,0.0038,0.0000,-0.0016,0.000,32.41,32.0,3,2048
49733884,0.000,-0.132,0.0000,-0.0496,0.0000,-0.0060,0.000,32.41,32.0,3,2048
49734574,0.000,-0.110,0.0000,-0.0633,0.0000,0.0049,0.000,32.41,32.0,3,2048
49735885,0.000,-0.110,0.0000,-0.0114,0.0000,-0.0225,0.000,32.41,32.0,3,2048
49736608,0.000,-0.110,0.0000,0.0648,0.0000,-0.0027,0.000,32.41,32.0,3,2048
49737561,0.000,-0.132,0.0000,-0.0343,0.0000,0.0049,0.000,32.41,32.0,3,2048
49738902,0.000,-0.110,0.0000,0.0587,0.0000,0.0280,0.000,32.41,32.0,3,2048
49739557,0.000,-0.132,0.0000,-0.0999,0.0000,-0.0082,0.000,32.41,32.0,3,2048
49740613,0.000,-0.110,0.0000,0.0008,0.0000,0.0016,0.000,32.41,32.0,3,2048
49741556,0.000,-0.132,0.0000,-0.0099,0.0000,-0.0214,0.000,32.41,32.0,3,2048
49742572,0.000,-0.110,0.0000,-0.0038,0.0000,0.0225,0.000,32.41,32.0,3,2048
49743883,0.000,-0.110,0.0000,-0.0587,0.0000,0.0203,0.000,32.41,32.0,3,2048
49744610,0.000,-0.110,0.0000,0.0160,0.0000,0.0049,0.000,32.41,32.0,3,2048
49745561,0.000,-0.110,0.0000,-0.0099,0.0000,-0.0038,0.000,32.41,32.0,3,2048
49746572,0.000,-0.110,0.0000,0.0389,0.0000,0.0137,0.000,32.41,32.0,3,2048
49747555,0.000,-0.110,0.0000,-0.0404,0.0000,0.0313,0.000,32.41,32.0,3,2048
49748927,0.000,-0.132,0.0000,-0.0648,0.0000,-0.0082,0.000,32.41,32.0,3,2048
49749563,0.000,-0.132,0.0000,-0.0237,0.0000,-0.0049,0.000,32.41,32.0,3,2048
49750578,0.000,-0.110,0.0000,0.1473,0.0000,0.0324,0.000,32.41,32.0,3,2048
49751868,0.000,-0.110,0.0000,0.0877,0.0000,0.0324,0.000,32.41,32.0,3,2048
49752682,0.000,-0.110,0.0000,0.0160,0.0000,0.0016,0.000,32.41,32.0,3,2048
49753885,0.000,-0.110,0.0000,0.0420,0.0000,-0.0005,0.000,32.41,32.0,3,2048
49754555,0.000,-0.110,0.0000,-0.0298,0.0000,-0.0247,0.000,32.41,32.0,3,2048
49755885,0.000,-0.110,0.0000,0.0648,0.0000,0.0137,0.000,32.41,32.0,3,2048
49756555,0.000,-0.110,0.0000,-0.0923,0.0000,-0.0181,0.000,32.41,32.0,3,2048
49757626,0.000,-0.110,0.0000,-0.0175,0.0000,0.0357,0.000,32.41,32.0,3,2048
49758904,0.000,-0.110,0.0000,-0.0221,0.0000,-0.0357,0.000,32.41,32.0,3,2048
49759627,0.000,-0.110,0.0000,0.0496,0.0000,-0.0049,0.000,32.41,32.0,3,2048
49760592,0.000,-0.132,0.0000,-0.0130,0.0000,0.0115,0.000,32.41,32.0,3,2048
49761585,0.000,-0.132,0.0000,-0.0435,0.0000,-0.0214,0.000,32.41,32.0,3,2048
49762583,0.000,-0.132,0.0000,0.0496,0.0000,0.0225,0.000,32.41,32.0,3,2048
49763975,0.000,-0.110,0.0000,0.0694,0.0000,-0.0038,0.000,32.41,32.0,3,2048
49764562,0.000,-0.110,0.0000,0.0481,0.0000,0.0016,0.000,32.41,32.0,3,2048
49765570,0.000,-0.132,0.0000,-0.1167,0.0000,-0.0115,0.000,32.41,32.0,3,2048
49766616,0.000,-0.110,0.0000,0.1076,0.0000,0.0071,0.000,32.41,32.0,3,2048
49767586,0.000,-0.110,0.0000,0.0694,0.0000,-0.0005,0.000,32.41,32.0,3,2048
49768901,0.000,-0.110,0.0000,0.0954,0.0000,0.0027,0.000,32.41,32.0,3,2048
49769588,0.000,-0.110,0.0000,0.0069,0.0000,-0.0038,0.000,32.41,32.0,3,2048
49770587,0.000,-0.132,0.0000,-0.0755,0.0000,-0.0104,0.000,32.41,32.0,3,2048
49771902,0.000,-0.110,0.0000,0.1961,0.0000,-0.0137,0.000,32.41,32.0,3,2048
49772582,0.000,-0.110,0.0000,0.1015,0.0000,0.0269,0.000,32.41,32.0,3,2048
49773903,0.000,-0.110,0.0000,0.1350,0.0000,0.0038,0.000,32.41,32.0,3,2048
49774587,0.000,-0.132,0.0000,-0.0343,0.0000,0.0313,0.000,32.41,32.0,3,2048
49775920,0.000,-0.110,0.0000,0.0404,0.0000,0.0159,0.000,32.41,32.0,3,2048
49776557,0.000,-0.110,0.0000,-0.0847,0.0000,-0.0181,0.000,32.41,32.0,3,2048
49777561,0.000,-0.132,0.0000,-0.0420,0.0000,0.0038,0.000,32.41,32.0,3,2048
49778928,0.000,-0.110,0.0000,0.0938,0.0000,0.0027,0.000,32.41,32.0,3,2048
49779610,0.000,-0.110,0.0000,-0.0679,0.0000,0.0005,0.000,32.41,32.0,3,2048
49780615,0.000,-0.132,0.0000,-0.1076,0.0000,-0.0533,0.000,32.41,32.0,3,2048
49781558,0.000,-0.110,0.0000,0.0450,0.0000,-0.0005,0.000,32.41,32.0,3,2048
49782615,0.000,-0.110,0.0000,0.0145,0.0000,-0.0038,0.000,32.41,32.0,3,2048
49783884,0.000,-0.132,0.0000,-0.0191,0.0000,-0.0027,0.000,32.41,32.0,3,2048
49784574,0.000,-0.110,0.0000,0.0465,0.0000,0.0148,0.000,32.41,32.0,3,2048
49785560,0.000,-0.110,0.0000,-0.0175,0.0000,-0.0236,0.000,32.41,32.0,3,2048
49786608,0.000,-0.132,0.0000,-0.0191,0.0000,0.0170,0.000,32.41,32.0,3,2048
49787556,0.000,-0.110,0.0000,0.0679,0.0000,0.0104,0.000,32.41,32.0,3,2048
49788901,0.000,-0.110,0.0000,0.0359,0.0000,0.0247,0.000,32.41,32.0,3,2048
49789557,0.000,-0.110,0.0000,-0.0237,0.0000,-0.0412,0.000,32.41,32.0,3,2048
49790613,0.000,-0.132,0.0000,-0.1259,0.0000,0.0445,0.000,32.41,32.0,3,2048
49791870,0.000,-0.110,0.0000,0.0557,0.0000,-0.0533,0.000,32.41,32.0,3,2048
49792574,0.000,-0.132,0.0000,-0.0679,0.0000,-0.0027,0.000,32.41,32.0,3,2048
49793884,0.000,-0.132,0.0000,-0.1183,0.0000,0.0016,0.000,32.41,32.0,3,2048
49794610,0.000,-0.110,0.0000,-0.0633,0.0000,0.0247,0.000,32.41,32.0,3,2048
49795887,0.000,-0.110,0.0000,0.0008,0.0000,-0.0225,0.000,32.41,32.0,3,2048
49796572,0.000,-0.110,0.0000,-0.0023,0.0000,-0.0170,0.000,32.41,32.0,3,2048
49797560,0.000,-0.132,0.0000,-0.0328,0.0000,0.0588,0.000,32.41,32.0,3,2048
49798926,0.000,-0.110,0.0000,0.0206,0.0000,-0.0071,0.000,32.41,32.0,3,2048
49799563,0.000,-0.132,0.0000,0.0893,0.0000,-0.0247,0.000,32.41,32.0,3,2048
49800577,0.000,-0.132,0.0000,-0.0893,0.0000,-0.0280,0.000,32.41,32.0,3,2048
49801555,0.000,-0.110,0.0000,0.0557,0.0000,0.0027,0.000,32.41,32.0,3,2048
49802604,0.000,-0.132,0.0000,0.0130,0.0000,0.0093,0.000,32.41,32.0,3,2048
49803885,0.000,-0.132,0.0000,0.0664,0.0000,-0.0016,0.000,32.41,32.0,3,2048
49804679,0.000,-0.132,0.0000,-0.0038,0.0000,-0.0082,0.000,32.41,32.0,3,2048
49805561,0.000,-0.110,0.0000,0.0465,0.0000,-0.0115,0.000,32.41,32.0,3,2048
49806555,0.000,-0.132,0.0000,0.0542,0.0000,0.0236,0.000,32.41,32.0,3,2048
49807555,0.000,-0.110,0.0000,0.0969,0.0000,0.0027,0.000,32.41,32.0,3,2048
49808935,0.000,-0.110,0.0000,0.0053,0.0000,-0.0060,0.000,32.41,32.0,3,2048
49809592,0.000,-0.110,0.0000,-0.0206,0.0000,-0.0203,0.000,32.41,32.0,3,2048
49810626,0.000,-0.132,0.0000,0.0633,0.0000,-0.0115,0.000,32.41,32.0,3,2048
49811905,0.000,-0.110,0.0000,0.1167,0.0000,0.0159,0.000,32.41,32.0,3,2048
49812583,0.000,-0.110,0.0000,-0.0084,0.0000,-0.0324,0.000,32.41,32.0,3,2048
49813905,0.000,-0.110,0.0000,-0.0359,0.0000,-0.0203,0.000,32.41,32.0,3,2048
49814589,0.000,-0.110,0.0000,-0.0328,0.0000,-0.0390,0.000,32.41,32.0,3,2048
49815984,0.000,-0.110,0.0000,-0.0038,0.0000,0.0621,0.000,32.41,32.0,3,2048
49816559,0.000,-0.132,0.0000,-0.0694,0.0000,-0.0137,0.000,32.41,32.0,3,2048
49817560,0.000,-0.110,0.0000,0.0740,0.0000,-0.0412,0.000,32.41,32.0,3,2048
49818940,0.000,-0.110,0.0000,0.0191,0.0000,0.0313,0.000,32.41,32.0,3,2048
49819587,0.000,-0.110,0.0000,-0.0679,0.0000,0.0379,0.000,32.41,32.0,3,2048
49820588,0.000,-0.110,0.0000,0.1076,0.0000,-0.0302,0.000,32.41,32.0,3,2048
49821582,0.000,-0.110,0.0000,0.0450,0.0000,-0.0203,0.000,32.41,32.0,3,2048
49822582,0.000,-0.110,0.0000,-0.0542,0.0000,0.0225,0.000,32.41,32.0,3,2048
49823904,0.000,-0.110,0.0000,-0.0374,0.0000,0.0038,0.000,32.41,32.0,3,2048
49824586,0.000,-0.132,0.0000,-0.0130,0.0000,0.0280,0.000,32.41,32.0,3,2048
49825587,0.000,-0.132,0.0000,-0.0465,0.0000,0.0148,0.000,32.41,32.0,3,2048
49826582,0.000,-0.110,0.0000,0.1366,0.0000,-0.0247,0.000,32.41,32.0,3,2048
49827592,0.000,-0.110,0.0000,-0.0328,0.0000,0.0555,0.000,32.41,32.0,3,2048
49828881,0.000,-0.110,0.0000,0.0359,0.0000,0.0181,0.000,32.41,32.0,3,2048
49829608,0.000,-0.110,0.0000,0.0450,0.0000,0.0236,0.000,32.41,32.0,3,2048
49830612,0.000,-0.110,0.0000,0.0053,0.0000,0.0456,0.000,32.41,32.0,3,2048
49831924,0.000,-0.110,0.0000,0.0389,0.0000,-0.0137,0.000,32.41,32.0,3,2048
49832611,0.000,-0.110,0.0000,-0.0023,0.0000,-0.0181,0.000,32.41,32.0,3,2048
49833882,0.000,-0.110,0.0000,-0.0282,0.0000,-0.0093,0.000,32.41,32.0,3,2048
49834615,0.000,-0.110,0.0000,0.0572,0.0000,-0.0049,0.000,32.41,32.0,3,2048
49835891,0.000,-0.110,0.0000,-0.0008,0.0000,0.0005,0.000,32.41,32.0,3,2048
49836572,0.000,-0.110,0.0000,0.0130,0.0000,0.0148,0.000,32.41,32.0,3,2048
49837560,0.000,-0.132,0.0000,0.0420,0.0000,0.0049,0.000,32.41,32.0,3,2048
49838929,0.000,-0.110,0.0000,0.0206,0.0000,-0.0159,0.000,32.41,32.0,3,2048
49839562,0.000,-0.132,0.0000,-0.0404,0.0000,-0.0038,0.000,32.41,32.0,3,2048
49840577,0.000,-0.110,0.0000,0.1015,0.0000,-0.0104,0.000,32.41,32.0,3,2048
49841555,0.000,-0.132,0.0000,-0.0374,0.0000,-0.0181,0.000,32.41,32.0,3,2048
49842607,0.000,-0.110,0.0000,-0.1015,0.0000,-0.0060,0.000,32.41,32.0,3,2048
49843884,0.000,-0.110,0.0000,-0.0526,0.0000,-0.0115,0.000,32.41,32.0,3,2048
49844576,0.000,-0.110,0.0000,0.0221,0.0000,-0.0060,0.000,32.41,32.0,3,2048
49845560,0.000,-0.110,0.0000,-0.0496,0.0000,0.0148,0.000,32.41,32.0,3,2048
49846607,0.000,-0.110,0.0000,-0.0496,0.0000,-0.0071,0.000,32.41,32.0,3,2048
49847561,0.000,-0.132,0.0000,-0.0587,0.0000,-0.0104,0.000,32.41,32.0,3,2048
49848897,0.000,-0.132,0.0000,-0.0679,0.0000,0.0027,0.000,32.41,32.0,3,2048
49849558,0.000,-0.110,0.0000,0.1686,0.0000,-0.0104,0.000,32.41,32.0,3,2048
49850612,0.000,-0.110,0.0000,0.0359,0.0000,0.0214,0.000,32.41,32.0,3,2048
49851877,0.000,-0.132,0.0000,-0.0130,0.0000,0.0082,0.000,32.41,32.0,3,2048
49852574,0.000,-0.110,0.0000,-0.0893,0.0000,-0.0291,0.000,32.41,32.0,3,2048
49853879,0.000,-0.132,0.0000,-0.1122,0.0000,-0.0148,0.000,32.41,32.0,3,2048
49854681,0.000,-0.132,0.0000,-0.0572,0.0000,0.0016,0.000,32.41,32.0,3,2048
49855892,0.000,-0.110,0.0000,-0.0511,0.0000,-0.0038,0.000,32.41,32.0,3,2048
49856556,0.000,-0.110,0.0000,0.0084,0.0000,-0.0280,0.000,32.41,32.0,3,2048
49857560,0.000,-0.132,0.0000,-0.0145,0.0000,0.0258,0.000,32.41,32.0,3,2048
49858876,0.000,-0.110,0.0000,-0.0374,0.0000,-0.0126,0.000,32.41,32.0,3,2048
49859620,0.000,-0.110,0.0000,0.0023,0.0000,-0.0005,0.000,32.41,32.0,3,2048
49860590,0.000,-0.132,0.0000,-0.1930,0.0000,-0.0170,0.000,32.41,32.0,3,2048
49861625,0.000,-0.110,0.0000,0.0435,0.0000,-0.0060,0.000,32.41,32.0,3,2048
49862587,0.000,-0.132,0.0000,-0.1076,0.0000,-0.0005,0.000,32.41,32.0,3,2048
49863906,0.000,-0.110,0.0000,0.0816,0.0000,0.0071,0.000,32.41,32.0,3,2048
49864587,0.000,-0.132,0.0000,-0.1106,0.0000,0.0467,0.000,32.41,32.0,3,2048
49865663,0.000,-0.110,0.0000,0.1259,0.0000,-0.0346,0.000,32.41,32.0,3,2048
49866556,0.000,-0.132,0.0000,-0.0862,0.0000,0.0148,0.000,32.41,32.0,3,2048
49867612,0.000,-0.110,0.0000,-0.0191,0.0000,-0.0192,0.000,32.41,32.0,3,2048
49868907,0.000,-0.110,0.0000,0.0526,0.0000,-0.0005,0.000,32.41,32.0,3,2048
49869589,0.000,-0.110,0.0000,-0.1045,0.0000,0.0225,0.000,32.41,32.0,3,2048
49870587,0.000,-0.110,0.0000,-0.0069,0.0000,0.0016,0.000,32.41,32.0,3,2048
49871901,0.000,-0.110,0.0000,0.0389,0.0000,-0.0192,0.000,32.41,32.0,3,2048
49872583,0.000,-0.110,0.0000,-0.0786,0.0000,0.0137,0.000,32.41,32.0,3,2048
49873902,0.000,-0.110,0.0000,-0.0740,0.0000,0.0225,0.000,32.41,32.0,3,2048
49874588,0.000,-0.132,0.0000,0.0252,0.0000,0.0181,0.000,32.41,32.0,3,2048
49875910,0.000,-0.132,0.0000,0.0572,0.0000,0.0236,0.000,32.41,32.0,3,2048
49876588,0.000,-0.110,0.0000,0.1686,0.0000,-0.0049,0.000,32.41,32.0,3,2048
